EAR,MAR,Label
0.18181648061747613,0.3635979170686604,1
0.209760539695538,0.37323116103735465,1
0.21229051948471445,0.3714347257270272,1
0.2137884341390832,0.36842895621925076,1
0.21392413363224774,0.37337578365374896,1
0.2228207699240909,0.3814347260019318,1
0.23390435626279632,0.3768911193067429,1
0.23091253021594021,0.3835378801741219,1
0.22739070498667524,0.3842830831373025,1
0.21957323890882136,0.3717264249348804,1
0.22251838504948657,0.35595128575419793,1
0.23076772786446548,0.3662586376507909,1
0.20201652303033185,0.3662155315755542,1
0.17789691293175997,0.36869039087681493,1
0.16352414511077018,0.3639452719084216,1
0.1563323177891681,0.3631142867218727,1
0.16294839986339588,0.3609343059073301,1
0.1657788596861164,0.35884418222267955,1
0.1636643284481724,0.35827086593562557,1
0.1785071876034497,0.3735093152939098,1
0.1797647943438416,0.3687123508392338,1
0.18884979512036454,0.37114706410435133,1
0.18744276805279558,0.38775630427179814,1
0.19366514840964955,0.38923767738766357,1
0.18673788209192738,0.3738119457339578,1
0.18061920578521218,0.392569702260863,1
0.18963103612056564,0.3848809081959724,1
0.18386027015222267,0.376387948075732,1
0.19471190897700316,0.3852792150726384,1
0.18461463838201478,0.37892142874229745,1
0.178760618276455,0.39373730692876835,1
0.16786082044697226,0.381566864904332,1
0.18084779774848858,0.38190535327015235,1
0.17710658774565885,0.3743514311947733,1
0.19224895910740733,0.39483040736381125,1
0.1931532646275772,0.39610352420551304,1
0.1883046008804154,0.3982223167032394,1
0.16839322448401375,0.38588442652546345,1
0.16386135503710614,0.3930319528388762,1
0.16577797529312122,0.40770100360789024,1
0.15548313149927007,0.4016715470096457,1
0.15073508390030993,0.39019655261145786,1
0.15890795358048423,0.39126611564633273,1
0.16739665040665855,0.3990979046094299,1
0.1667800223012179,0.40282988887046034,1
0.1590842000872445,0.4023449508746096,1
0.1576512629994002,0.3892127674938418,1
0.14562305875528841,0.38585790661969693,1
0.13474048652781168,0.4070094457486971,1
0.12418887604850215,0.4231867850685022,1
0.12504065530829686,0.4138125142335223,1
0.13057476871594104,0.41927588293998075,1
0.14394452119886192,0.39591052779507524,1
0.12598748220859296,0.40240179645246343,1
0.14036142083349384,0.4012377461386166,1
0.13600187185153773,0.40122213348818464,1
0.1340379669551051,0.3974447599425171,1
0.12411014987491266,0.39738322043565605,1
0.1335976481255102,0.38438781690280815,1
0.12984947065780394,0.39287565889565607,1
0.184587729650683,0.39979586979816656,1
0.19605762328059928,0.38200454737285294,1
0.20390237031186625,0.41072719913495886,1
0.19869874653573077,0.432039196463056,1
0.228092601030006,0.41688616164946757,1
0.2246415751548912,0.4145377994592263,1
0.19650950314509968,0.4182014371966717,1
0.23888410836459498,0.44317080940577147,1
0.23190004846712925,0.43847458904524095,1
0.2023006320789986,0.4105767698743412,1
0.20231986777002237,0.4125472124675867,1
0.21941594704285905,0.43078555464162205,1
0.20293327135838118,0.422883213118136,1
0.19702155216547634,0.43962313453525687,1
0.23383376069861989,0.4480279845883754,1
0.22534222610731014,0.45829197457154314,1
0.22490937910166123,0.4815764454315143,1
0.2258039808040861,0.5064850333939871,1
0.20970503559811482,0.5232222423563899,1
0.2139183008348608,0.5114599005651116,1
0.20666053351144809,0.5017970826783605,1
0.21500268121435379,0.5164247992584571,1
0.20391482141715456,0.5198450479222149,1
0.22325165119416007,0.3774166776998284,1
0.20920420188985614,0.56486937292926,1
0.19450624795610888,0.5421476162917689,1
0.20783459389248432,0.5563455988736214,1
0.18925654143964432,0.566641414227694,1
0.20663798720197796,0.6299816778496357,1
0.18207038484053165,0.6282958871811497,1
0.19573532629678325,0.6645265298845554,1
0.19142688834156002,0.7131424709432836,1
0.1811978576498835,0.7410680144138183,1
0.1673857951044422,0.7297925195123998,1
0.1623225312250649,0.666300092395232,1
0.18622093250080834,0.6151390472036476,1
0.18825387513440084,0.6680120123053231,1
0.18773038053903482,0.6406955670330828,1
0.19184818080417904,0.6293536884516576,1
0.18543272750331735,0.6429940752991007,1
0.17812186108042533,0.6406497636006334,1
0.18864915136625449,0.6513023428045124,1
0.17452708285087243,0.6453451706632292,1
0.18572394472501202,0.6556272705747658,1
0.1737799878269508,0.6621210669646248,1
0.18559685719751476,0.6116328610508549,1
0.18865368121991777,0.5916233081060874,1
0.20436464517845349,0.49744712905916416,1
0.20565148263523775,0.5736512232039829,1
0.21238756769532957,0.5424666249554914,1
0.20595359369811184,0.5881045706043172,1
0.1949240245674868,0.5733882102460505,1
0.19396899495426756,0.5515199913728162,1
0.19845362641801056,0.5518090867140479,1
0.19831621910714747,0.5369348130843135,1
0.1957479550183685,0.5438121536446373,1
0.1933504105937698,0.518428015908209,1
0.19870403083393678,0.4526100987044307,1
0.2059080517447704,0.4261413342737844,1
0.18721670736557902,0.427988267411703,1
0.19270441001616173,0.41408325630982146,1
0.18877098724581934,0.3989040325405823,1
0.1716764043412024,0.4019348502061239,1
0.16749274369003841,0.3715417190754876,1
0.15797800053442412,0.35859353226234786,1
0.15677343954842948,0.353293614414551,1
0.15930461901628123,0.3754928450217209,1
0.1512775615586931,0.36582691148261015,1
0.15969780107513562,0.33125606544756236,1
0.1554607397728237,0.32183500657702463,1
0.12648698604116004,0.32129986418274786,1
0.15923028659947935,0.31278397998068164,1
0.1586288691315516,0.3219238449966319,1
0.17022888216793475,0.31973401278708363,1
0.15376797534311382,0.3169409392618339,1
